"","AREA","INT_SQFT","DIST_MAINROAD","N_BEDROOM","N_BATHROOM","N_ROOM","SALE_COND","PARK_FACIL","BUILDTYPE","UTILITY_AVAIL","STREET","MZZONE","QS_OVERALL","COMMIS","SALES_PRICE","total_yrs","avg_sqft","oth_chgs","bin_insq","bin_dist","bin_ttl_yrs","ARBT","INBT","TRBT","BRBT","Chrompet.2","Karapakkam.2","Adyar.3","Chrompet.3","Karapakkam.3","KK Nagar.3","Adyar.4","Anna Nagar.4","Chrompet.4","Karapakkam.4","KK Nagar.4","T Nagar.4","Velachery.4","Anna Nagar.5","KK Nagar.5","T Nagar.5","Velachery.5","KK Nagar.6","2.2","3.2","1.3","2.3","3.3","1.4","2.4","3.4","1.5","2.5","3.5","2.6","3.6"
"1829","Karapakkam",950,116,1,1,3,"Partial","Yes","House","AllPub","NoAccess","RH",4.04,153810,6408750,6205,316.666666666667,2403279,"1","3","1","Karapakkam.House","House.1","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3201","Adyar",661,88,1,1,2,"Normal Sale","No","Commercial","NoSewr ","NoAccess","C",3.18,21965,7321755,6205,330.5,2394212,"1","2","1","Adyar.Commercial","Commercial.1","Commercial.2","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","Velachery",1812,41,3,2,5,"AbNormal","No","Commercial","AllPub","Paved","RH",2.96,120598,15074740,2555,362.4,5004817,"3","1","1","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"474","T Nagar",1517,131,1,1,4,"AdjLand","Yes","Commercial","AllPub","Gravel","RM",3.92,217996,19817860,15695,379.25,6103897,"3","3","3","T Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6989","Chrompet",1001,183,1,1,3,"AbNormal","Yes","Commercial","NoSewr ","Gravel","RH",3.71,222510,13088850,2555,333.666666666667,3992097,"2","4","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1702","Anna Nagar",1628,133,1,1,4,"AdjLand","No","House","AllPub","Gravel","RL",2.625,151819,12651550,3650,407,4592509,"3","3","1","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3486","Anna Nagar",1618,158,1,1,4,"Normal Sale","Yes","House","NoSeWa","NoAccess","RH",3.365,88322,11040310,10220,404.5,2671754,"3","4","2","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6933","Karapakkam",806,153,1,1,2,"Family","Yes","Commercial","ELO","Paved","RH",2.79,187657,8159000,8760,403,3712345,"1","4","2","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2989","Adyar",1156,191,1,1,3,"Partial","No","Commercial","NoSewr ","NoAccess","I",3.29,101613,11290385,14235,385.333333333333,4064538,"2","4","2","Adyar.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5598","Anna Nagar",1597,187,1,1,4,"Partial","Yes","House","ELO","Paved","RM",3.275,75084,12514070,7665,399.25,4580151,"3","4","2","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5379","KK Nagar",1494,169,2,1,4,"AbNormal","No","Commercial","AllPub","Gravel","RL",3.41,199980,13331980,10585,373.5,4639527,"2","4","2","KK Nagar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2926","Adyar",1235,140,2,2,4,"AbNormal","Yes","Others","ELO","Gravel","I",4.23,31699,10566485,6935,308.75,3740536,"2","3","1","Adyar.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1949","Chrompet",1081,165,1,1,3,"Family","No","Commercial","NoSeWa","NoAccess","RH",3.32,101871,11318950,3285,360.333333333333,2648637,"2","4","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6117","Karapakkam",1506,81,2,2,4,"Normal Sale","Yes","Commercial","NoSeWa","NoAccess","C",3.37,139167,9940500,15330,376.5,2823102,"3","2","3","Karapakkam.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5691","Karapakkam",1031,191,1,1,3,"AbNormal","Yes","House","ELO","Gravel","I",3.99,64089,7121000,5110,343.666666666667,2755827,"2","4","1","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6343","Karapakkam",1179,153,1,1,3,"AdjLand","No","House","AllPub","NoAccess","I",2.88,99862,5874250,4745,393,2637538,"2","4","1","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4087","Karapakkam",1023,199,1,1,3,"Partial","No","Others","NoSewr ","Paved","A",3.47,71979,4798625,2190,341,1540356,"2","4","1","Karapakkam.Others","Others.2","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3694","Velachery",1747,142,2,1,4,"AdjLand","Yes","Others","NoSewr ","Paved","RM",3.23,132419,12038110,12045,436.75,3707741,"3","3","2","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5303","Anna Nagar",1775,30,1,1,4,"Normal Sale","No","Commercial","NoSeWa","Paved","RM",4.54,267170,20551520,2190,443.75,6001043,"3","1","1","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1980","Chrompet",791,3,1,1,2,"Normal Sale","No","Commercial","ELO","Paved","RH",3.51,114301,9525100,6570,395.5,2600353,"1","1","1","Chrompet.Commercial","Commercial.1","Commercial.2","Commercial.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6453","KK Nagar",2403,196,4,2,6,"Family","No","Commercial","AllPub","Paved","RL",4.1,166356,18483960,2920,400.5,6321519,"4","4","1","KK Nagar.Commercial","Commercial.4","Commercial.6","Commercial.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5835","Chrompet",799,144,1,1,2,"Family","Yes","Others","NoSeWa","Gravel","RH",3.48,138941,8172980,12045,399.5,2272085,"1","3","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2126","Chrompet",948,132,1,1,3,"AbNormal","No","Others","NoSeWa","Gravel","RH",2.98,122389,8159260,8030,316,2325391,"1","3","2","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5278","Chrompet",788,39,1,1,2,"Partial","No","House","NoSeWa","Gravel","RL",3.23,99826,7130400,11680,394,2025034,"1","1","2","Chrompet.House","House.1","House.2","House.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3192","Karapakkam",630,97,1,1,2,"Normal Sale","No","Commercial","ELO","NoAccess","C",3.94,64951,4996250,2555,315,1953538,"1","2","1","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3501","Velachery",1894,14,3,2,5,"Family","Yes","Commercial","NoSewr ","NoAccess","A",3.47,231884,13640240,9855,378.8,4160276,"3","1","2","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1896","Adyar",912,181,1,1,3,"Partial","Yes","Commercial","NoSeWa","NoAccess","A",3.04,93502,9350240,5840,304,3207133,"1","4","1","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4717","Anna Nagar",1997,13,2,1,5,"Partial","Yes","Others","NoSeWa","NoAccess","RL",3.595,253310,14072760,14600,399.4,4306262,"3","1","2","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2034","Karapakkam",1273,36,1,1,3,"Family","No","Commercial","AllPub","Paved","RM",2.84,88208,11026000,10220,424.333333333333,4454504,"2","1","2","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3066","Anna Nagar",1815,130,2,1,5,"AdjLand","Yes","Others","NoSewr ","Gravel","RH",3,201814,14415250,14600,363,3704722,"3","3","2","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1667","Chrompet",958,51,1,1,3,"AbNormal","No","Commercial","AllPub","NoAccess","RH",3.48,96485,10720550,3285,319.333333333333,3280487,"1","2","1","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6070","T Nagar",1835,86,2,1,5,"Partial","Yes","Commercial","ELO","NoAccess","RM",3.455,377825,20990270,4015,367,7934324,"3","2","1","T Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1807","Anna Nagar",1930,163,2,1,5,"Partial","No","House","NoSeWa","Gravel","RM",2.49,143669,13060780,16060,386,4257812,"3","4","3","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"989","Chrompet",877,21,1,1,3,"Partial","Yes","Commercial","NoSewr ","Gravel","RM",3.48,63205,12640950,12045,292.333333333333,3362497,"1","1","2","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1778","Anna Nagar",1815,48,2,1,5,"Partial","No","Commercial","NoSeWa","NoAccess","RM",3.8,178329,19814280,5110,363,4993203,"3","1","1","Anna Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3799","Chrompet",792,131,1,1,2,"Normal Sale","Yes","Others","NoSewr ","Paved","RH",3.61,66752,8344040,2920,396,2244545,"1","3","1","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6083","Karapakkam",1245,124,1,1,3,"AdjLand","Yes","Commercial","NoSewr ","NoAccess","RL",3.02,274300,10972000,10220,415,4026724,"2","3","2","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3420","KK Nagar",2025,3,3,2,5,"AdjLand","No","Commercial","NoSewr ","Gravel","RM",3.29,282323,17645160,2920,405,6475772,"4","1","1","KK Nagar.Commercial","Commercial.4","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"330","Anna Nagar",1585,188,1,1,4,"Family","No","Commercial","AllPub","NoAccess","RL",2.55360715599791,104297,17382790,6205,396.25,4328312,"3","4","1","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2410","Chrompet",1292,166,2,1,4,"Normal Sale","No","House","NoSewr ","Gravel","RL",2.6,160805,9459100,13870,323,2544500,"2","4","2","Chrompet.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1432","Velachery",1956,11,3,2,5,"AbNormal","No","Others","NoSewr ","Paved","C",3.63,133928,9566290,6205,391.2,3319505,"3","1","1","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5753","Chrompet",967,116,1,1,3,"AdjLand","Yes","Commercial","ELO","Gravel","RM",3.06,42193,14064400,4380,322.333333333333,3713005,"1","3","1","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1485","Karapakkam",755,76,1,1,2,"AdjLand","No","Commercial","NoSeWa","Paved","I",3.89,135780,6789000,10220,377.5,2213214,"1","2","2","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3427","Karapakkam",610,108,1,1,2,"Normal Sale","No","Commercial","NoSewr ","NoAccess","I",3.06,117321,5332750,7665,305,1845132,"1","3","2","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"458","KK Nagar",2340,129,4,2,6,"AdjLand","Yes","Others","NoSeWa","Paved","RH",3.85,284860,12948200,7300,390,5412349,"4","3","1","KK Nagar.Others","Others.4","Others.6","Others.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2280","Chrompet",768,77,1,1,2,"Partial","Yes","House","ELO","NoAccess","RM",3.48,89549,7462400,13140,384,2037239,"1","2","2","Chrompet.House","House.1","House.2","House.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1086","T Nagar",1981,162,2,1,5,"AdjLand","No","Others","AllPub","Paved","RH",2.68,139238,13923830,14600,396.2,5026499,"3","4","2","T Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2399","Karapakkam",1170,78,1,1,3,"AbNormal","Yes","House","NoSeWa","Paved","C",2.97,144594,5783750,14965,390,2695230,"2","2","3","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6762","Chrompet",1121,127,1,1,3,"AbNormal","No","House","ELO","NoAccess","RM",4.31,42584,8516800,7300,373.666666666667,2572070,"2","3","1","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3975","Anna Nagar",1602,51,1,1,4,"Normal Sale","Yes","House","ELO","Gravel","RL",2.22,135953,12359320,13140,400.5,3361733,"3","2","2","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6981","Chrompet",1177,114,1,1,3,"AbNormal","No","Commercial","ELO","NoAccess","RL",3.44,148031,12335950,10585,392.333333333333,3034646,"2","3","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4071","Adyar",1201,83,2,2,4,"Partial","No","Commercial","NoSeWa","Paved","RM",3.3,213047,14203140,13140,300.25,4431383,"2","2","2","Adyar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1931","Chrompet",886,184,1,1,3,"Partial","No","Others","ELO","Paved","RH",2.73,34784,6956820,10220,295.333333333333,2100959,"1","4","2","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"552","Karapakkam",1608,10,2,2,4,"AbNormal","No","House","ELO","Gravel","RM",3.07,138656,9243750,7665,402,3632798,"3","1","2","Karapakkam.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1586","Karapakkam",1170,160,1,1,3,"AdjLand","No","Others","NoSewr ","Paved","RM",3.32,141483,8322500,10585,390,3811710,"2","4","2","Karapakkam.Others","Others.2","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1655","Anna Nagar",1970,180,2,1,5,"Partial","Yes","House","ELO","Paved","RL",2.63,68518,13703500,3650,394,3521800,"3","4","1","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4152","Velachery",1725,60,2,1,4,"AbNormal","No","House","AllPub","Paved","RL",2.9,196343,9817160,2920,431.25,3023684,"3","2","1","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"520","T Nagar",1785,128,1,1,4,"Partial","Yes","Others","NoSeWa","Gravel","RL",2.58,169548,14128990,11680,446.25,4111539,"3","3","2","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2342","KK Nagar",2137,130,3,2,5,"Partial","No","Others","NoSewr ","Paved","RM",3.29,212590,11810540,7300,427.4,3507733,"4","3","1","KK Nagar.Others","Others.4","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4495","Karapakkam",805,130,1,1,2,"Partial","Yes","Others","NoSewr ","Gravel","RH",3.96,147958,7397875,3650,402.5,3477004,"1","3","1","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2189","Chrompet",940,50,1,1,3,"Partial","No","Commercial","NoSewr ","Paved","RL",3.56,193112,11359500,5110,313.333333333333,3055706,"1","1","1","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5805","KK Nagar",2178,24,3,2,5,"Family","No","Commercial","AllPub","Paved","RM",3.58,328099,17268380,10585,435.6,7010959,"4","1","2","KK Nagar.Commercial","Commercial.4","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5600","KK Nagar",2327,183,4,2,6,"Family","Yes","Commercial","NoSewr ","Gravel","RH",3.77,409432,18610560,6570,387.833333333333,8281696,"4","4","1","KK Nagar.Commercial","Commercial.4","Commercial.6","Commercial.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2991","Karapakkam",1302,143,1,1,3,"AdjLand","No","Others","AllPub","NoAccess","RL",3.08,72330,7233000,17885,434,2806404,"2","3","3","Karapakkam.Others","Others.2","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1078","Velachery",1964,128,3,2,5,"Normal Sale","Yes","Others","NoSeWa","NoAccess","I",4.06,139177,10705950,1825,392.8,3896965,"3","3","1","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4833","Anna Nagar",1576,195,1,1,4,"AdjLand","Yes","Commercial","AllPub","Paved","RM",3.985,326446,20402870,2190,394,6386101,"3","4","1","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3230","Chrompet",880,144,1,1,3,"Family","Yes","House","NoSeWa","NoAccess","RM",4.42,34419,8604850,6935,293.333333333333,2590059,"1","3","1","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5186","KK Nagar",1605,179,2,1,4,"Partial","No","Others","NoSeWa","Gravel","RM",2.67,257638,10305500,7300,401.25,4338616,"3","4","1","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"365","Chrompet",802,161,1,1,3,"AbNormal","No","Others","NoSeWa","NoAccess","RM",3.78,47811,7968490,3285,267.333333333333,2414451,"1","4","1","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1253","Chrompet",1001,1,1,1,3,"AdjLand","No","Others","AllPub","Gravel","RL",2.79,77795,9724320,4745,333.666666666667,2528324,"2","1","1","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"174","Chrompet",1015,147,1,1,3,"Family","Yes","House","AllPub","Paved","RH",3.53,66743,8342850,12775,338.333333333333,2544569,"2","3","2","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5896","T Nagar",1925,49,2,1,5,"AdjLand","No","Commercial","ELO","Gravel","RM",3.175,382492,22499550,5475,385,6254875,"3","1","1","T Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3237","Anna Nagar",1814,86,2,1,5,"AdjLand","No","House","AllPub","NoAccess","RL",2.855,192200,12012530,12410,362.8,3003134,"3","2","2","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5680","KK Nagar",2004,105,3,2,5,"Partial","No","House","AllPub","Paved","RL",2.64,100475,10047540,6205,400.8,4531436,"4","3","1","KK Nagar.House","House.4","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"187","Adyar",738,69,1,1,2,"Partial","No","Commercial","NoSewr ","NoAccess","I",2.86162193544859,8313,8312670,6570,369,2926059,"1","2","1","Adyar.Commercial","Commercial.1","Commercial.2","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4965","KK Nagar",1817,74,3,2,5,"AdjLand","Yes","Commercial","NoSeWa","Gravel","RL",2.87,362683,16485600,7300,363.4,7039351,"3","2","1","KK Nagar.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4790","Anna Nagar",1530,111,1,1,4,"Normal Sale","Yes","House","NoSewr ","Gravel","RM",2.58,145290,13208200,7300,382.5,3236007,"3","3","1","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3226","Karapakkam",1321,61,1,1,3,"Family","Yes","House","ELO","Gravel","RM",4.05,106695,9699500,2920,440.333333333333,2900151,"2","2","1","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2405","Anna Nagar",1977,153,2,1,5,"Partial","No","House","NoSeWa","NoAccess","RH",2.715,189409,11141710,12045,395.4,2896843,"3","4","2","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4094","Karapakkam",663,102,1,1,2,"AbNormal","No","House","ELO","NoAccess","I",3.55,91578,3815750,6935,331.5,1190514,"1","3","1","Karapakkam.House","House.1","House.2","House.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4909","KK Nagar",1905,0,3,2,5,"AdjLand","Yes","House","NoSewr ","Gravel","RM",3.65,284544,12371480,8760,381,5072310,"3","1","2","KK Nagar.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1639","Karapakkam",740,150,1,1,2,"AbNormal","No","House","AllPub","Paved","RH",3.67,95094,5283000,11680,370,1996974,"1","3","2","Karapakkam.House","House.1","House.2","House.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
