"","AREA","INT_SQFT","DIST_MAINROAD","N_BEDROOM","N_BATHROOM","N_ROOM","SALE_COND","PARK_FACIL","BUILDTYPE","UTILITY_AVAIL","STREET","MZZONE","QS_OVERALL","COMMIS","SALES_PRICE","total_yrs","avg_sqft","oth_chgs","bin_insq","bin_dist","bin_ttl_yrs","ARBT","INBT","TRBT","BRBT","Chrompet.2","Karapakkam.2","Adyar.3","Chrompet.3","Karapakkam.3","KK Nagar.3","Adyar.4","Anna Nagar.4","Chrompet.4","Karapakkam.4","KK Nagar.4","T Nagar.4","Velachery.4","Anna Nagar.5","KK Nagar.5","T Nagar.5","Velachery.5","KK Nagar.6","2.2","3.2","1.3","2.3","3.3","1.4","2.4","3.4","1.5","2.5","3.5","2.6","3.6"
"2054","Chrompet",1274,57,2,1,4,"Normal Sale","No","Commercial","NoSeWa","Gravel","RL",2.91,242325,14254400,11680,318.5,4475880,"2","2","2","Chrompet.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2056","Adyar",969,104,1,1,3,"AbNormal","Yes","Commercial","NoSewr ","NoAccess","I",3.12,78101,11157225,12775,323,3693041,"1","3","2","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2059","Chrompet",958,36,1,1,3,"Family","Yes","Commercial","NoSewr ","NoAccess","RM",3.72,218678,12863400,1460,319.333333333333,3112943,"1","1","1","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2061","Adyar",958,120,1,1,3,"Family","Yes","Commercial","ELO","Gravel","A",3.98,33665,11221720,2920,319.333333333333,3972488,"1","3","1","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2063","Chrompet",1066,107,1,1,3,"Partial","Yes","House","AllPub","Gravel","RL",3.36,143585,9572300,10950,355.333333333333,2383505,"2","3","2","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2065","Karapakkam",1451,145,2,2,4,"AbNormal","Yes","Commercial","NoSewr ","NoAccess","I",4.2,261875,10475000,14600,362.75,3561500,"2","3","2","Karapakkam.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2067","Velachery",1853,17,3,2,5,"AdjLand","Yes","Commercial","NoSeWa","Paved","RL",3.62,115852,16550350,12775,370.6,5478169,"3","1","2","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2069","Anna Nagar",1767,34,1,1,4,"Normal Sale","Yes","Commercial","AllPub","Gravel","RH",4.005,365960,20331090,13505,441.75,6770252,"3","1","2","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2073","Karapakkam",898,161,1,1,3,"Normal Sale","Yes","Commercial","NoSewr ","Gravel","RH",4.63,236281,9451250,14235,299.333333333333,3893917,"1","4","2","Karapakkam.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2074","Chrompet",743,14,1,1,2,"Partial","Yes","Others","NoSewr ","NoAccess","RM",4.09,56075,8010660,13505,371.5,1930568,"1","1","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2084","KK Nagar",1614,78,2,1,4,"Family","No","Others","NoSewr ","Gravel","RL",4.03,257059,10282340,4745,403.5,3495997,"3","2","1","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2089","Velachery",1883,155,3,2,5,"Family","No","Commercial","AllPub","Paved","C",2.77,177456,13650440,13505,376.6,4354491,"3","4","2","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2092","Karapakkam",968,35,1,1,3,"AdjLand","No","Others","NoSeWa","Gravel","I",2.94,81864,6297250,11315,322.666666666667,2802276,"1","1","2","Karapakkam.Others","Others.1","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2100","Anna Nagar",1995,19,2,1,5,"Family","No","Commercial","ELO","Paved","RH",3.74,287713,20550920,9490,399,5651506,"3","1","2","Anna Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2102","Chrompet",737,145,1,1,2,"Family","No","Others","AllPub","NoAccess","RH",3.23,41580,5940040,13505,368.5,1538469,"1","3","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2103","Velachery",1762,28,2,1,4,"Normal Sale","Yes","Commercial","ELO","Paved","I",3.93,193862,14912460,2920,440.5,5025503,"3","1","1","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2107","Karapakkam",1653,16,2,2,4,"Partial","No","Commercial","AllPub","NoAccess","RH",3.81,179968,11248000,8760,413.25,3419392,"3","1","2","Karapakkam.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2113","Chrompet",857,58,1,1,3,"Family","Yes","House","ELO","Paved","RH",3.34,38694,7738700,6570,285.666666666667,1849548,"1","2","1","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2118","Velachery",1544,185,2,1,4,"AdjLand","Yes","House","NoSewr ","NoAccess","C",3.48,66239,7359840,18980,386,2053394,"3","4","3","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2121","Anna Nagar",1966,125,2,1,5,"AdjLand","Yes","House","AllPub","Paved","RL",3.815,116978,14622250,7300,393.2,5380988,"3","3","1","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2122","KK Nagar",2292,152,4,2,6,"AdjLand","No","Others","NoSewr ","Paved","RM",3.34,116970,12996720,8760,382,3626088,"4","4","2","KK Nagar.Others","Others.4","Others.6","Others.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"2123","Anna Nagar",1781,177,1,1,4,"Partial","No","House","NoSeWa","NoAccess","RM",3.84,125735,11430420,14965,445.25,3006203,"3","4","3","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2129","Chrompet",856,158,1,1,3,"AbNormal","No","Commercial","AllPub","NoAccess","RH",3.33,154506,9656600,8760,285.333333333333,2674875,"1","4","2","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2131","Adyar",742,191,1,1,2,"AbNormal","Yes","Others","ELO","NoAccess","C",2.37,6038,6037545,8395,371,2016539,"1","4","2","Adyar.Others","Others.1","Others.2","Others.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2132","KK Nagar",1743,98,2,1,4,"Normal Sale","Yes","Others","AllPub","Paved","RH",3.22,108826,10882620,2920,435.75,5006005,"3","2","1","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2133","KK Nagar",2311,56,4,2,6,"AbNormal","No","Others","NoSeWa","Gravel","RL",3.97,294047,12784640,4015,385.166666666667,5701949,"4","2","1","KK Nagar.Others","Others.4","Others.6","Others.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2136","Karapakkam",690,48,1,1,2,"Family","Yes","Commercial","ELO","Paved","C",3.43,83759,6443000,8760,345,2461226,"1","1","2","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2138","Velachery",1704,74,2,1,4,"AbNormal","No","Others","AllPub","Paved","RM",3.08,218129,10906430,6935,426,3359183,"3","2","1","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2151","Adyar",603,181,1,1,2,"AbNormal","No","House","NoSewr ","Paved","I",3.84,64104,5342000,14600,301.5,1891068,"1","4","2","Adyar.House","House.1","House.2","House.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2157","KK Nagar",1607,186,2,1,4,"AdjLand","Yes","Commercial","AllPub","Paved","RH",3.52,142098,14209800,10950,401.75,4618185,"3","4","2","KK Nagar.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2158","Anna Nagar",1853,51,2,1,5,"Family","No","Others","NoSeWa","Gravel","RH",3.635,130266,13026640,14600,370.6,3295737,"3","2","2","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2161","Adyar",729,90,1,1,2,"Normal Sale","No","Others","AllPub","NoAccess","RH",2.9,89096,6853550,3650,364.5,2001236,"1","2","1","Adyar.Others","Others.1","Others.2","Others.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2163","Chrompet",800,46,1,1,2,"Normal Sale","Yes","Commercial","ELO","Paved","RM",3.37,107107,11900750,4745,400,2784778,"1","1","1","Chrompet.Commercial","Commercial.1","Commercial.2","Commercial.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2164","Chrompet",1292,193,2,1,4,"AbNormal","No","Others","ELO","Gravel","RL",2.34,92784,10309290,6935,323,2783505,"2","4","1","Chrompet.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2168","Chrompet",1053,177,1,1,3,"Normal Sale","No","Commercial","ELO","Paved","RL",3.51,112381,12486800,1460,351,3708583,"2","4","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2171","Chrompet",992,152,1,1,3,"AdjLand","Yes","House","ELO","Gravel","RM",4.28,156638,10442550,7665,330.666666666667,3258074,"1","4","2","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2178","Karapakkam",1101,78,1,1,3,"Normal Sale","Yes","House","NoSewr ","Gravel","RH",3.08,61638,7704750,11315,367,3390090,"2","2","2","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2179","Chrompet",1104,32,1,1,3,"Family","Yes","Commercial","NoSewr ","Paved","RM",3.4,115160,14395000,4380,368,4001810,"2","1","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2183","Chrompet",1179,122,1,1,3,"Partial","No","Others","AllPub","Gravel","RM",3.24,53482,10696480,2555,393,2556454,"2","3","1","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2184","Chrompet",855,146,1,1,3,"Partial","Yes","Others","ELO","Gravel","RL",3.08,112255,9354600,2555,285,2637997,"1","3","1","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2188","Chrompet",1285,98,2,1,4,"AbNormal","Yes","Commercial","NoSewr ","Gravel","RM",3.78,127856,15982000,14600,321.25,4442996,"2","2","2","Chrompet.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2192","Chrompet",707,124,1,1,2,"Partial","No","House","ELO","Paved","RM",4.14,35669,7133850,8395,353.5,1640783,"1","3","2","Chrompet.House","House.1","House.2","House.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2193","Chrompet",939,191,1,1,3,"Normal Sale","Yes","Commercial","AllPub","NoAccess","RM",3.73,99677,12459650,11315,313,2903096,"1","4","2","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2194","T Nagar",1911,194,2,1,5,"AbNormal","No","Commercial","NoSeWa","Gravel","RL",3.875,339524,21220250,10950,382.2,5687027,"3","4","2","T Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2200","Karapakkam",1412,40,2,2,4,"AbNormal","No","Commercial","AllPub","NoAccess","RM",4.19,198450,11673500,5110,353,4821156,"2","1","1","Karapakkam.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2202","Anna Nagar",1996,132,2,1,5,"Normal Sale","No","Commercial","ELO","NoAccess","RL",3.625,288663,20618810,12045,399.2,5484606,"3","3","2","Anna Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2205","Karapakkam",1448,198,2,2,4,"Partial","No","Commercial","AllPub","Gravel","RM",3.34,232793,12252250,14235,362,3540905,"2","4","2","Karapakkam.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2210","T Nagar",1690,113,1,1,4,"Partial","Yes","Commercial","ELO","Paved","RL",4.515,370996,19526110,8395,422.5,7400392,"3","3","2","T Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2212","Velachery",1635,15,2,1,4,"Family","Yes","House","NoSewr ","Gravel","RH",3.51,143557,9570490,17155,408.75,2727592,"3","1","3","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2215","T Nagar",1505,83,1,1,4,"AbNormal","Yes","House","ELO","NoAccess","RL",3.37,177382,11086380,12410,376.25,4168477,"3","2","2","T Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2219","Chrompet",1117,10,1,1,3,"Normal Sale","No","Commercial","NoSeWa","Gravel","RH",3.76,203279,12704950,6205,372.333333333333,3519275,"2","1","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2220","Karapakkam",1296,190,1,1,3,"Partial","Yes","Commercial","NoSeWa","Gravel","RH",3.98,202235,11235250,9855,432,4550279,"2","4","2","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2226","Chrompet",978,183,1,1,3,"AbNormal","No","Others","NoSewr ","Gravel","RH",3.96,114746,8196110,14235,326,1958873,"1","4","2","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2227","T Nagar",1586,23,1,1,4,"AdjLand","No","House","NoSeWa","NoAccess","RH",3.43,61555,10259180,12410,396.5,3477865,"3","1","2","T Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2228","Chrompet",1196,116,1,1,3,"AbNormal","No","Others","AllPub","Gravel","RM",3.53217218979279,189300,11135270,1825,398.666666666667,2794953,"2","3","1","Chrompet.Others","Others.2","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2231","Karapakkam",1436,28,2,2,4,"AbNormal","No","Commercial","AllPub","Gravel","RL",3.86,106196,11799500,15330,359,3716843,"2","1","3","Karapakkam.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2236","Velachery",1746,195,2,1,4,"AbNormal","Yes","House","AllPub","NoAccess","RL",3.42,149462,9964150,9125,436.5,3467528,"3","4","2","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2237","KK Nagar",1711,134,2,1,4,"AdjLand","No","Others","NoSewr ","Paved","RL",3.2,81992,10248940,9490,427.75,3956087,"3","3","2","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2240","Karapakkam",826,139,1,1,2,"AdjLand","No","Others","NoSewr ","Paved","A",4.71,92925,4646250,5110,413,1974654,"1","3","1","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2242","Chrompet",1122,139,1,1,3,"AdjLand","No","Commercial","AllPub","Paved","RL",3.56,210886,13180400,10220,374,3888214,"2","3","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2243","Anna Nagar",1906,169,2,1,5,"AdjLand","No","Commercial","NoSeWa","Paved","RH",3.025,260273,20020970,14965,381.2,5665934,"3","4","3","Anna Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2247","Velachery",1956,141,3,2,5,"AdjLand","Yes","House","AllPub","NoAccess","I",3.85,67136,9590830,16060,391.2,2742980,"3","3","3","Velachery.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2251","Chrompet",1166,110,1,1,3,"Family","No","Commercial","NoSeWa","Gravel","RM",4.13,185227,14248200,5840,388.666666666667,3519304,"2","3","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2252","Karapakkam",533,84,1,1,2,"AbNormal","No","Others","NoSeWa","Paved","A",2.96,33004,3000375,8760,266.5,1167148,"1","2","2","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2254","T Nagar",1771,110,1,1,4,"AbNormal","Yes","Commercial","ELO","Paved","RL",3.44,370640,20591120,5840,442.75,7783445,"3","3","1","T Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2256","KK Nagar",1970,134,3,2,5,"Partial","No","Commercial","NoSeWa","Paved","RH",3.81,224237,14949120,2190,394,4664126,"3","3","1","KK Nagar.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2260","T Nagar",1551,81,1,1,4,"Normal Sale","No","Others","ELO","Paved","RL",4.22,236279,12435730,3650,387.75,3482003,"3","2","1","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2265","Anna Nagar",1874,10,2,1,5,"Partial","Yes","Others","AllPub","NoAccess","RM",3.67,233643,14602660,9855,374.8,4439208,"3","1","2","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2267","Chrompet",1159,108,1,1,3,"Family","No","Commercial","NoSeWa","NoAccess","RL",3.85,186233,12415500,6570,386.333333333333,3538418,"2","3","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2275","Karapakkam",1582,75,2,2,4,"Normal Sale","No","Commercial","AllPub","Gravel","RH",3.22,289127,12570750,1825,395.5,3796364,"3","2","1","Karapakkam.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2278","Velachery",1989,126,3,2,5,"Partial","Yes","Others","NoSeWa","NoAccess","C",2.95,119448,9188290,13505,397.8,3179151,"3","3","2","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2283","KK Nagar",1789,4,3,2,5,"AdjLand","Yes","House","AllPub","Gravel","RL",3.74,142492,11874360,2920,357.8,3348571,"3","1","1","KK Nagar.House","House.3","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2286","Chrompet",738,8,1,1,2,"AdjLand","Yes","Commercial","NoSeWa","NoAccess","RL",3.63,148750,10625000,4380,369,2635000,"1","1","1","Chrompet.Commercial","Commercial.1","Commercial.2","Commercial.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2290","Adyar",635,134,1,1,2,"Partial","No","House","ELO","Gravel","RH",2.83,36005,6000900,14600,317.5,1926293,"1","3","2","Adyar.House","House.1","House.2","House.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2291","Anna Nagar",1875,40,2,1,5,"AdjLand","Yes","House","ELO","Gravel","RL",3.61,248884,14640260,2920,375,5255854,"3","1","1","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2294","Adyar",985,100,1,1,3,"Normal Sale","No","Others","NoSewr ","Gravel","C",2.88,88505,7375400,14600,328.333333333333,2345381,"1","2","2","Adyar.Others","Others.1","Others.3","Others.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2296","Karapakkam",1390,14,2,2,4,"Normal Sale","Yes","Others","AllPub","Gravel","C",3.17,166761,7941000,12045,347.5,3454335,"2","1","2","Karapakkam.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2300","Chrompet",1174,22,1,1,3,"Normal Sale","No","Commercial","NoSeWa","Gravel","RH",3.64,64901,12980150,9125,391.333333333333,3452717,"2","1","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2304","Chrompet",943,111,1,1,3,"AdjLand","No","Others","AllPub","NoAccess","RH",3.07,115663,7710860,6205,314.333333333333,2058799,"1","3","1","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2305","T Nagar",1515,63,1,1,4,"AbNormal","No","Others","AllPub","NoAccess","RL",3.45,205481,11415610,12045,378.75,4109618,"3","2","2","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2310","Velachery",1951,37,3,2,5,"AbNormal","No","Commercial","ELO","Paved","RH",4.03,156360,15635990,4380,390.2,5081700,"3","1","1","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2321","Chrompet",723,178,1,1,2,"Family","Yes","Commercial","NoSeWa","NoAccess","RM",3.73,181214,10659650,5475,361.5,3251195,"1","4","1","Chrompet.Commercial","Commercial.1","Commercial.2","Commercial.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
